11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
11.00,14.00,0.10,82.6984,90,12,50,0,0,1,0,0,1
